truckid,driverid,rdate,miles,gas,mpg
A34,A34,10-Jan,9485,2635,3.599620493
A34,A34,9-Dec,13189,2635,5.005313093
A34,A34,9-Nov,11248,2635,4.268690702
A34,A34,9-Oct,12387,2635,4.700948767
A34,A34,9-Sep,11692,2635,4.437191651
A34,A34,9-Aug,14686,2635,5.573434535
A34,A34,9-Jul,9723,2635,3.689943074
A34,A34,9-Jun,13810,2635,5.240986717
A34,A34,9-May,13912,2635,5.279696395
A34,A34,9-Apr,12310,2635,4.671726755
A34,A34,9-Mar,11995,2635,4.552182163
A34,A34,9-Feb,8713,2635,3.306641366
A34,A34,9-Jan,10328,2635,3.919544592
A35,A35,13-Jun,11740,2229,5.266935846
A35,A35,13-May,15616,2697,5.790137189
A35,A35,13-Apr,12964,2718,4.769683591
A35,A35,13-Mar,8837,1636,5.401589242
A35,A35,13-Feb,12937,2760,4.687318841
A35,A35,13-Jan,8842,1925,4.593246753
A35,A35,12-Dec,13166,2568,5.12694704
A35,A35,12-Nov,10070,2108,4.777039848
A35,A35,12-Oct,10231,1993,5.133467135
A35,A35,12-Sep,13542,2641,5.127603181
A35,A35,12-Aug,12530,2481,5.05038291
A35,A35,12-Jul,10560,1890,5.587301587
A35,A35,12-Jun,10602,1938,5.470588235
A35,A35,12-May,9699,1894,5.120908131
A35,A35,12-Apr,9463,2257,4.192733717
A35,A35,12-Mar,12639,2666,4.740810203
A35,A35,12-Feb,13582,2629,5.166222898
A35,A35,12-Jan,13381,2401,5.573094544
A35,A35,11-Dec,11860,2106,5.631528965
A35,A35,11-Nov,9573,2314,4.136992221
A35,A35,11-Oct,13633,2589,5.265739668
A35,A35,11-Sep,12296,2409,5.104192611
A35,A35,11-Aug,10906,2293,4.756214566
A35,A35,11-Jul,9553,1795,5.322005571
A35,A35,11-Jun,12833,1908,6.725890985
A35,A35,11-May,12521,1908,6.562368973
A35,A35,11-Apr,14496,1908,7.597484277
A35,A35,11-Mar,8314,1908,4.357442348
A35,A35,11-Feb,12715,1908,6.664046122
A35,A35,11-Jan,13563,1908,7.108490566
A35,A35,10-Dec,14001,1908,7.338050314
A35,A35,10-Nov,14748,1908,7.729559748
A35,A35,10-Oct,13335,1908,6.988993711
A35,A35,10-Sep,11891,1908,6.232180294
A35,A35,10-Aug,12569,1908,6.587526205
A35,A35,10-Jul,9847,1908,5.160901468
A35,A35,10-Jun,12595,1908,6.60115304
A35,A35,10-May,11215,1908,5.8778826
A35,A35,10-Apr,9952,1908,5.215932914
A35,A35,10-Mar,11953,1908,6.264675052
A35,A35,10-Feb,12156,1908,6.371069182
A35,A35,10-Jan,12624,1908,6.616352201
A35,A35,9-Dec,10266,1908,5.380503145
A35,A35,9-Nov,10138,1908,5.313417191
A35,A35,9-Oct,9659,1908,5.062368973
A35,A35,9-Sep,12036,1908,6.308176101
A35,A35,9-Aug,12906,1908,6.764150943
A35,A35,9-Jul,14935,1908,7.827568134
A35,A35,9-Jun,10510,1908,5.508385744
A35,A35,9-May,13818,1908,7.242138365
A35,A35,9-Apr,13602,1908,7.128930818
A35,A35,9-Mar,11420,1908,5.985324948
A35,A35,9-Feb,9078,1908,4.757861635
A35,A35,9-Jan,9151,1908,4.796121593
A36,A36,13-Jun,15008,2615,5.739196941
A36,A36,13-May,13320,2366,5.629754861
A36,A36,13-Apr,11685,2600,4.494230769
A36,A36,13-Mar,10353,2082,4.972622478
A36,A36,13-Feb,10767,2369,4.544955678
A36,A36,13-Jan,14087,3013,4.675406572
A36,A36,12-Dec,11613,2328,4.988402062
A36,A36,12-Nov,9541,1696,5.625589623
A36,A36,12-Oct,11275,2342,4.814261315
A36,A36,12-Sep,13127,2520,5.209126984
A36,A36,12-Aug,13906,2915,4.770497427
A36,A36,12-Jul,10245,1834,5.586150491
A36,A36,12-Jun,11142,2000,5.571
A36,A36,12-May,9500,2039,4.659146641
A36,A36,12-Apr,10173,2086,4.876797699
A36,A36,12-Mar,10720,2071,5.176243361
A36,A36,12-Feb,13665,3050,4.480327869
A36,A36,12-Jan,14705,3005,4.893510815
A36,A36,11-Dec,13403,3152,4.252220812
A36,A36,11-Nov,11513,2409,4.779161478
A36,A36,11-Oct,12690,2702,4.696521095
A36,A36,11-Sep,13459,2569,5.239003503
A36,A36,11-Aug,10377,2090,4.96507177
A36,A36,11-Jul,14119,2976,4.744287634
A36,A36,11-Jun,10030,2627,3.818043396
A36,A36,11-May,11851,2627,4.511229539
A36,A36,11-Apr,13480,2627,5.131328512
A36,A36,11-Mar,14062,2627,5.352874001
A36,A36,11-Feb,8949,2627,3.406547392
A36,A36,11-Jan,14507,2627,5.522268748
A36,A36,10-Dec,10921,2627,4.157213552
A36,A36,10-Nov,14247,2627,5.423296536
A36,A36,10-Oct,10845,2627,4.128283213
A36,A36,10-Sep,13574,2627,5.167110773
A36,A36,10-Aug,11461,2627,4.362771222
A36,A36,10-Jul,9972,2627,3.795964979
A36,A36,10-Jun,9001,2627,3.426341835
A36,A36,10-May,11156,2627,4.246669204
A36,A36,10-Apr,11129,2627,4.236391321
A36,A36,10-Mar,10581,2627,4.027788352
A36,A36,10-Feb,12927,2627,4.920822231
A36,A36,10-Jan,12825,2627,4.881994671
A36,A36,9-Dec,9286,2627,3.534830605
A36,A36,9-Nov,10714,2627,4.078416445
A36,A36,9-Oct,12328,2627,4.692805482
A36,A36,9-Sep,11854,2627,4.512371526
A36,A36,9-Aug,13830,2627,5.264560335
A36,A36,9-Jul,9302,2627,3.540921203
A36,A36,9-Jun,14370,2627,5.470118005
A36,A36,9-May,10479,2627,3.988960792
A36,A36,9-Apr,11678,2627,4.445374952
A36,A36,9-Mar,13997,2627,5.328130948
A36,A36,9-Feb,14313,2627,5.448420251
A36,A36,9-Jan,15252,2627,5.8058622
A37,A37,13-Jun,14819,3316,4.46893848
A37,A37,13-May,10340,2344,4.411262799
A37,A37,13-Apr,11356,2339,4.855066268
A37,A37,13-Mar,14364,3036,4.731225296
A37,A37,13-Feb,11410,2434,4.687756779
A37,A37,13-Jan,13413,2794,4.800644238
A37,A37,12-Dec,9683,1771,5.467532468
A37,A37,12-Nov,15055,3155,4.771790808
A37,A37,12-Oct,13972,2828,4.940594059
A37,A37,12-Sep,10006,1776,5.634009009
A37,A37,12-Aug,15706,2730,5.753113553
A37,A37,12-Jul,13537,2779,4.871176682
A37,A37,12-Jun,12621,2763,4.567861021
A37,A37,12-May,13358,2993,4.463080521
A37,A37,12-Apr,9195,2088,4.403735632
A37,A37,12-Mar,9413,1718,5.479045402
A37,A37,12-Feb,13433,3110,4.319292605
A37,A37,12-Jan,12459,2727,4.568756876
A37,A37,11-Dec,10496,2039,5.147621383
A37,A37,11-Nov,9261,2168,4.271678967
A37,A37,11-Oct,10768,2125,5.067294118
A37,A37,11-Sep,12403,2322,5.341515935
A37,A37,11-Aug,10466,1803,5.804769828
A37,A37,11-Jul,12656,2889,4.380754586
A37,A37,11-Jun,12334,2274,5.423922603
A37,A37,11-May,9163,2274,4.0294635
A37,A37,11-Apr,11632,2274,5.115215479
A37,A37,11-Mar,14300,2274,6.288478452
A37,A37,11-Feb,9267,2274,4.075197889
A37,A37,11-Jan,11645,2274,5.120932278
A37,A37,10-Dec,12399,2274,5.452506596
A37,A37,10-Nov,11896,2274,5.231310466
A37,A37,10-Oct,9639,2274,4.23878628
A37,A37,10-Sep,11030,2274,4.850483729
A37,A37,10-Aug,11835,2274,5.204485488
A37,A37,10-Jul,14283,2274,6.281002639
A37,A37,10-Jun,10678,2274,4.695690413
A37,A37,10-May,10397,2274,4.572119613
A37,A37,10-Apr,13638,2274,5.997361478
A37,A37,10-Mar,14703,2274,6.465699208
A37,A37,10-Feb,12359,2274,5.434916447
A37,A37,10-Jan,15324,2274,6.73878628
A37,A37,9-Dec,11305,2274,4.971416007
A37,A37,9-Nov,10378,2274,4.563764292
A37,A37,9-Oct,12915,2274,5.679419525
A37,A37,9-Sep,11651,2274,5.1235708
A37,A37,9-Aug,10804,2274,4.751099384
A37,A37,9-Jul,11428,2274,5.025505717
A37,A37,9-Jun,8416,2274,3.700967458
A37,A37,9-May,13035,2274,5.732189974
A37,A37,9-Apr,10543,2274,4.636323659
A37,A37,9-Mar,12482,2274,5.489006157
A37,A37,9-Feb,10373,2274,4.561565523
A37,A37,9-Jan,14110,2274,6.204925242
A38,A38,13-Jun,13834,2414,5.730737365
A38,A38,13-May,14089,2460,5.727235772
A38,A38,13-Apr,13361,2834,4.714537756
A38,A38,13-Mar,12859,2817,4.564785233
A38,A38,13-Feb,13595,3277,4.148611535
A38,A38,13-Jan,10045,2134,4.707122774
A38,A38,12-Dec,15277,3094,4.937621202
A38,A38,12-Nov,14651,2708,5.410265879
A38,A38,12-Oct,10701,2224,4.811600719
A38,A38,12-Sep,9952,2031,4.900049237
A38,A38,12-Aug,10132,1833,5.527550464
A38,A38,12-Jul,11305,2341,4.829132849
A38,A38,12-Jun,15194,3112,4.882390746
A38,A38,12-May,13667,2618,5.22039725
A38,A38,12-Apr,13271,2326,5.705503009
A38,A38,12-Mar,10269,2003,5.126809785
A38,A38,12-Feb,15264,2813,5.426235336
A38,A38,12-Jan,10239,2045,5.006845966
A38,A38,11-Dec,14594,3233,4.514073616
A38,A38,11-Nov,11314,2386,4.741827326
A38,A38,11-Oct,11937,2391,4.992471769
A38,A38,11-Sep,10395,1895,5.485488127
A38,A38,11-Aug,12736,2931,4.34527465
A38,A38,11-Jul,8846,1662,5.322503008
A38,A38,11-Jun,12186,1776,6.861486486
A38,A38,11-May,13267,1776,7.470157658
A38,A38,11-Apr,13759,1776,7.747184685
A38,A38,11-Mar,13779,1776,7.758445946
A38,A38,11-Feb,11840,1776,6.666666667
A38,A38,11-Jan,10430,1776,5.872747748
A38,A38,10-Dec,12015,1776,6.765202703
A38,A38,10-Nov,9379,1776,5.280968468
A38,A38,10-Oct,13081,1776,7.365427928
A38,A38,10-Sep,15030,1776,8.462837838
A38,A38,10-Aug,13322,1776,7.501126126
A38,A38,10-Jul,10731,1776,6.04222973
A38,A38,10-Jun,14544,1776,8.189189189
A38,A38,10-May,10337,1776,5.820382883
A38,A38,10-Apr,8512,1776,4.792792793
A38,A38,10-Mar,15146,1776,8.528153153
A38,A38,10-Feb,8521,1776,4.79786036
A38,A38,10-Jan,9799,1776,5.517454955
A38,A38,9-Dec,10368,1776,5.837837838
A38,A38,9-Nov,13271,1776,7.47240991
A38,A38,9-Oct,14435,1776,8.127815315
A38,A38,9-Sep,12958,1776,7.296171171
A38,A38,9-Aug,9691,1776,5.456644144
A38,A38,9-Jul,10068,1776,5.668918919
A38,A38,9-Jun,11678,1776,6.57545045
A38,A38,9-May,13240,1776,7.454954955
A38,A38,9-Apr,11470,1776,6.458333333
A38,A38,9-Mar,9727,1776,5.476914414
A38,A38,9-Feb,9287,1776,5.229166667
A38,A38,9-Jan,11099,1776,6.249436937
A39,A39,13-Jun,13752,2896,4.748618785
A39,A39,13-May,10192,2075,4.911807229
A39,A39,13-Apr,11002,2340,4.701709402
A39,A39,13-Mar,12372,2535,4.880473373
A39,A39,13-Feb,11579,2143,5.403173122
A39,A39,13-Jan,12275,2965,4.139966273
A39,A39,12-Dec,12711,2407,5.280847528
A39,A39,12-Nov,11363,2246,5.059216385
A39,A39,12-Oct,11153,2611,4.27154347
A39,A39,12-Sep,14634,2828,5.174681754
A39,A39,12-Aug,12857,2266,5.673874669
A39,A39,12-Jul,13746,2918,4.710760795
A39,A39,12-Jun,9784,1833,5.337697763
A39,A39,12-May,13021,2639,4.934065934
A39,A39,12-Apr,13891,2684,5.175484352
A39,A39,12-Mar,14227,2982,4.770959088
A39,A39,12-Feb,10151,1983,5.119011599
A39,A39,12-Jan,12306,2262,5.440318302
A39,A39,11-Dec,13369,2909,4.595737367
A39,A39,11-Nov,8254,1669,4.945476333
A39,A39,11-Oct,10544,2273,4.638803344
A39,A39,11-Sep,10718,2231,4.804123711
A39,A39,11-Aug,11936,2187,5.457704618
A39,A39,11-Jul,10266,2242,4.578947368
A39,A39,11-Jun,14673,2448,5.993872549
A39,A39,11-May,11455,2448,4.679330065
A39,A39,11-Apr,12056,2448,4.924836601
A39,A39,11-Mar,10550,2448,4.309640523
A39,A39,11-Feb,14400,2448,5.882352941
A39,A39,11-Jan,14863,2448,6.071486928
A39,A39,10-Dec,11462,2448,4.682189542
A39,A39,10-Nov,9508,2448,3.883986928
A39,A39,10-Oct,10816,2448,4.418300654
A39,A39,10-Sep,10707,2448,4.37377451
A39,A39,10-Aug,13758,2448,5.620098039
A39,A39,10-Jul,11820,2448,4.828431373
A39,A39,10-Jun,11174,2448,4.564542484
A39,A39,10-May,10277,2448,4.198120915
A39,A39,10-Apr,9302,2448,3.799836601
A39,A39,10-Mar,9954,2448,4.066176471
A39,A39,10-Feb,13817,2448,5.644199346
A39,A39,10-Jan,15006,2448,6.129901961
A39,A39,9-Dec,13372,2448,5.462418301
A39,A39,9-Nov,10437,2448,4.263480392
A39,A39,9-Oct,12021,2448,4.910539216
A39,A39,9-Sep,13718,2448,5.60375817
A39,A39,9-Aug,11290,2448,4.611928105
A39,A39,9-Jul,10812,2448,4.416666667
A39,A39,9-Jun,11499,2448,4.697303922
A39,A39,9-May,13854,2448,5.659313725
A39,A39,9-Apr,11717,2448,4.786356209
A39,A39,9-Mar,14046,2448,5.737745098
A39,A39,9-Feb,12579,2448,5.138480392
A39,A39,9-Jan,15371,2448,6.279003268
A40,A40,13-Jun,10876,2630,4.135361217
A40,A40,13-May,13075,2871,4.554162313
A40,A40,13-Apr,14530,2858,5.083974808
A40,A40,13-Mar,14391,2543,5.659064098
A40,A40,13-Feb,9270,1846,5.021668472
A40,A40,13-Jan,14067,2647,5.314318096
A40,A40,12-Dec,10167,1850,5.495675676
A40,A40,12-Nov,15077,3272,4.607885086
A40,A40,12-Oct,10601,2482,4.271152297
A40,A40,12-Sep,10003,1877,5.329248801
A40,A40,12-Aug,14275,3224,4.427729529
A40,A40,12-Jul,10920,2233,4.890282132
A40,A40,12-Jun,10873,2606,4.172294705
A40,A40,12-May,11792,1984,5.943548387
A40,A40,12-Apr,13822,2923,4.728703387
A40,A40,12-Mar,14574,2936,4.963896458
A40,A40,12-Feb,13892,3086,4.50162022
A40,A40,12-Jan,12010,2806,4.280114041
A40,A40,11-Dec,9984,2010,4.967164179
A40,A40,11-Nov,10872,2426,4.481450948
A40,A40,11-Oct,10821,2327,4.650193382
A40,A40,11-Sep,12761,2539,5.025994486
A40,A40,11-Aug,10718,1967,5.448906965
A40,A40,11-Jul,10257,1904,5.387079832
A40,A40,11-Jun,12709,1795,7.080222841
A40,A40,11-May,12541,1795,6.986629526
A40,A40,11-Apr,9486,1795,5.284679666
A40,A40,11-Mar,10748,1795,5.987743733
A40,A40,11-Feb,14225,1795,7.924791086
A40,A40,11-Jan,11253,1795,6.26908078
A40,A40,10-Dec,12416,1795,6.916991643
A40,A40,10-Nov,12482,1795,6.953760446
A40,A40,10-Oct,12628,1795,7.035097493
A40,A40,10-Sep,14313,1795,7.973816156
A40,A40,10-Aug,13269,1795,7.392200557
A40,A40,10-Jul,13771,1795,7.671866295
A40,A40,10-Jun,14272,1795,7.95097493
A40,A40,10-May,10628,1795,5.920891365
A40,A40,10-Apr,9996,1795,5.568802228
A40,A40,10-Mar,9152,1795,5.098607242
A40,A40,10-Feb,11494,1795,6.403342618
A40,A40,10-Jan,11389,1795,6.344846797
A40,A40,9-Dec,15800,1795,8.802228412
A40,A40,9-Nov,9323,1795,5.193871866
A40,A40,9-Oct,8767,1795,4.884122563
A40,A40,9-Sep,10324,1795,5.751532033
A40,A40,9-Aug,10863,1795,6.051810585
A40,A40,9-Jul,9396,1795,5.23454039
A40,A40,9-Jun,11858,1795,6.606128134
A40,A40,9-May,13425,1795,7.479108635
A40,A40,9-Apr,11135,1795,6.203342618
A40,A40,9-Mar,11780,1795,6.562674095
A40,A40,9-Feb,12630,1795,7.036211699
A40,A40,9-Jan,11425,1795,6.364902507
A41,A41,13-Jun,8490,1636,5.189486553
A41,A41,13-May,11233,1969,5.704926359
A41,A41,13-Apr,11797,2471,4.774180494
A41,A41,13-Mar,8686,2028,4.283037475
A41,A41,13-Feb,10657,2300,4.633478261
A41,A41,13-Jan,13362,2906,4.598072953
A41,A41,12-Dec,13217,2723,4.853837679
A41,A41,12-Nov,11521,2447,4.70821414
A41,A41,12-Oct,9374,2174,4.311867525
A41,A41,12-Sep,14524,3323,4.370749323
A41,A41,12-Aug,10598,1908,5.554507338
A41,A41,12-Jul,15076,2640,5.710606061
A41,A41,12-Jun,10862,2177,4.989435002
A41,A41,12-May,11368,2119,5.364794714
A41,A41,12-Apr,11767,2590,4.543243243
A41,A41,12-Mar,13069,2984,4.379691689
A41,A41,12-Feb,11744,2557,4.592882284
A41,A41,12-Jan,8954,1817,4.927903137
A41,A41,11-Dec,9699,1684,5.759501188
A41,A41,11-Nov,10002,2378,4.206055509
A41,A41,11-Oct,10523,1831,5.747132714
A41,A41,11-Sep,14165,3246,4.363832409
A41,A41,11-Aug,14596,2715,5.376058932
A41,A41,11-Jul,11773,2128,5.532424812
A41,A41,11-Jun,9553,2474,3.861358124
A41,A41,11-May,14601,2474,5.901778496
A41,A41,11-Apr,13099,2474,5.294664511
A41,A41,11-Mar,10123,2474,4.091754244
A41,A41,11-Feb,10757,2474,4.348019402
A41,A41,11-Jan,14501,2474,5.861358124
A41,A41,10-Dec,8320,2474,3.362974939
A41,A41,10-Nov,11709,2474,4.732821342
A41,A41,10-Oct,13578,2474,5.488278092
A41,A41,10-Sep,10359,2474,4.187146322
A41,A41,10-Aug,13613,2474,5.502425222
A41,A41,10-Jul,12157,2474,4.913904608
A41,A41,10-Jun,11401,2474,4.608326597
A41,A41,10-May,12025,2474,4.860549717
A41,A41,10-Apr,10993,2474,4.443411479
A41,A41,10-Mar,11123,2474,4.495957963
A41,A41,10-Feb,12200,2474,4.931285368
A41,A41,10-Jan,10989,2474,4.441794665
A41,A41,9-Dec,11015,2474,4.452303961
A41,A41,9-Nov,13817,2474,5.584882781
A41,A41,9-Oct,11007,2474,4.449070331
A41,A41,9-Sep,12311,2474,4.976151981
A41,A41,9-Aug,10363,2474,4.188763137
A41,A41,9-Jul,12750,2474,5.153597413
A41,A41,9-Jun,10915,2474,4.411883589
A41,A41,9-May,11178,2474,4.518189167
A41,A41,9-Apr,13218,2474,5.342764753
A41,A41,9-Mar,11302,2474,4.568310428
A41,A41,9-Feb,13974,2474,5.648342765
A41,A41,9-Jan,12596,2474,5.09135004
A42,A42,13-Jun,9734,1989,4.893916541
A42,A42,13-May,11259,2448,4.599264706
A42,A42,13-Apr,12425,2599,4.780684879
A42,A42,13-Mar,12691,2457,5.165242165
A42,A42,13-Feb,12513,2648,4.725453172
A42,A42,13-Jan,11976,2350,5.096170213
A42,A42,12-Dec,10052,2245,4.477505568
A42,A42,12-Nov,9773,1815,5.384573003
A42,A42,12-Oct,10120,2097,4.825941822
A42,A42,12-Sep,9010,1717,5.247524752
A42,A42,12-Aug,11787,2577,4.573923166
A42,A42,12-Jul,14061,2623,5.360655738
A42,A42,12-Jun,13672,2931,4.664619584
A42,A42,12-May,9583,1954,4.904298874
A42,A42,12-Apr,14111,2462,5.73151909
A42,A42,12-Mar,11128,1923,5.786791472
A42,A42,12-Feb,14091,2954,4.77014218
A42,A42,12-Jan,10170,1863,5.458937198
A42,A42,11-Dec,10049,2011,4.99701641
A42,A42,11-Nov,12910,2348,5.498296422
A42,A42,11-Oct,12824,2555,5.019178082
A42,A42,11-Sep,10538,2095,5.030071599
A42,A42,11-Aug,9799,1974,4.964032421
A42,A42,11-Jul,8967,1630,5.501226994
A42,A42,11-Jun,11979,2896,4.136395028
A42,A42,11-May,13846,2896,4.781077348
A42,A42,11-Apr,14111,2896,4.872582873
A42,A42,11-Mar,10199,2896,3.521754144
A42,A42,11-Feb,8981,2896,3.101174033
A42,A42,11-Jan,11645,2896,4.021063536
A42,A42,10-Dec,13172,2896,4.548342541
A42,A42,10-Nov,10868,2896,3.752762431
A42,A42,10-Oct,10124,2896,3.495856354
A42,A42,10-Sep,14150,2896,4.886049724
A42,A42,10-Aug,9072,2896,3.132596685
A42,A42,10-Jul,13019,2896,4.49551105
A42,A42,10-Jun,10753,2896,3.713052486
A42,A42,10-May,14088,2896,4.864640884
A42,A42,10-Apr,9255,2896,3.195787293
A42,A42,10-Mar,8918,2896,3.07941989
A42,A42,10-Feb,14804,2896,5.111878453
A42,A42,10-Jan,13385,2896,4.621892265
A42,A42,9-Dec,10832,2896,3.740331492
A42,A42,9-Nov,15429,2896,5.32769337
A42,A42,9-Oct,11084,2896,3.827348066
A42,A42,9-Sep,10104,2896,3.488950276
A42,A42,9-Aug,13114,2896,4.528314917
A42,A42,9-Jul,11106,2896,3.834944751
A42,A42,9-Jun,10816,2896,3.73480663
A42,A42,9-May,13942,2896,4.814226519
A42,A42,9-Apr,12693,2896,4.382941989
A42,A42,9-Mar,12011,2896,4.147444751
A42,A42,9-Feb,15231,2896,5.259323204
A42,A42,9-Jan,12488,2896,4.312154696
A43,A43,13-Jun,11657,2472,4.715614887
A43,A43,13-May,13262,2711,4.8919218
A43,A43,13-Apr,8430,1731,4.870017331
A43,A43,13-Mar,9451,1931,4.894355256
A43,A43,13-Feb,14449,2653,5.446287222
A43,A43,13-Jan,8464,1659,5.101868596
A43,A43,12-Dec,11934,2199,5.427012278
A43,A43,12-Nov,9231,1974,4.676291793
A43,A43,12-Oct,12932,2548,5.075353218
A43,A43,12-Sep,10351,1845,5.610298103
A43,A43,12-Aug,9966,1998,4.987987988
A43,A43,12-Jul,11062,1979,5.589691764
A43,A43,12-Jun,11628,2218,5.242560866
A43,A43,12-May,10345,2186,4.732387923
A43,A43,12-Apr,13682,2699,5.06928492
A43,A43,12-Mar,13651,2645,5.161058601
A43,A43,12-Feb,11173,2258,4.948184234
A43,A43,12-Jan,9042,1805,5.009418283
A43,A43,11-Dec,10992,2032,5.409448819
A43,A43,11-Nov,9902,1909,5.187008905
A43,A43,11-Oct,15757,2930,5.3778157
A43,A43,11-Sep,11178,2167,5.158283341
A43,A43,11-Aug,10115,2127,4.755524213
A43,A43,11-Jul,8946,1796,4.981069042
A43,A43,11-Jun,13884,3180,4.366037736
A43,A43,11-May,14512,3180,4.563522013
A43,A43,11-Apr,9331,3180,2.93427673
A43,A43,11-Mar,10032,3180,3.154716981
A43,A43,11-Feb,12455,3180,3.916666667
A43,A43,11-Jan,14403,3180,4.529245283
A43,A43,10-Dec,13774,3180,4.331446541
A43,A43,10-Nov,11178,3180,3.51509434
A43,A43,10-Oct,10304,3180,3.240251572
A43,A43,10-Sep,12616,3180,3.967295597
A43,A43,10-Aug,15490,3180,4.871069182
A43,A43,10-Jul,14312,3180,4.500628931
A43,A43,10-Jun,9565,3180,3.007861635
A43,A43,10-May,15304,3180,4.812578616
A43,A43,10-Apr,10335,3180,3.25
A43,A43,10-Mar,13543,3180,4.258805031
A43,A43,10-Feb,9384,3180,2.950943396
A43,A43,10-Jan,14721,3180,4.629245283
A43,A43,9-Dec,13117,3180,4.124842767
A43,A43,9-Nov,13944,3180,4.38490566
A43,A43,9-Oct,14506,3180,4.56163522
A43,A43,9-Sep,15316,3180,4.816352201
A43,A43,9-Aug,13632,3180,4.286792453
A43,A43,9-Jul,9292,3180,2.922012579
A43,A43,9-Jun,13154,3180,4.136477987
A43,A43,9-May,10626,3180,3.341509434
A43,A43,9-Apr,10107,3180,3.178301887
A43,A43,9-Mar,9744,3180,3.064150943
A43,A43,9-Feb,14698,3180,4.622012579
A43,A43,9-Jan,9354,3180,2.941509434
A44,A44,13-Jun,13505,2959,4.564041906
A44,A44,13-May,14594,2872,5.081476323
A44,A44,13-Apr,9611,1874,5.128601921
A44,A44,13-Mar,10790,2158,5
A44,A44,13-Feb,10948,2257,4.850686752
A44,A44,13-Jan,11584,2022,5.728981207
A44,A44,12-Dec,11057,1905,5.804199475
A44,A44,12-Nov,9926,1946,5.100719424
A44,A44,12-Oct,9817,1818,5.399889989
A44,A44,12-Sep,14918,2634,5.663629461
A44,A44,12-Aug,12784,2781,4.596907587
A44,A44,12-Jul,14404,2634,5.46848899
A44,A44,12-Jun,11294,2130,5.302347418
A44,A44,12-May,11873,2151,5.519758252
A44,A44,12-Apr,11074,2047,5.4098681
A44,A44,12-Mar,13453,2457,5.475376475
A44,A44,12-Feb,15209,2971,5.119151801
A44,A44,12-Jan,12159,2798,4.345604003
A44,A44,11-Dec,10901,2165,5.035103926
A44,A44,11-Nov,14318,2911,4.918584679
A44,A44,11-Oct,12187,2455,4.964154786
A44,A44,11-Sep,11788,2116,5.570888469
A44,A44,11-Aug,10332,1928,5.358921162
A44,A44,11-Jul,14462,2989,4.838407494
A44,A44,11-Jun,11934,2450,4.871020408
A44,A44,11-May,13156,2450,5.369795918
A44,A44,11-Apr,13091,2450,5.343265306
A44,A44,11-Mar,10348,2450,4.223673469
A44,A44,11-Feb,9873,2450,4.029795918
A44,A44,11-Jan,12618,2450,5.150204082
A44,A44,10-Dec,9638,2450,3.933877551
A44,A44,10-Nov,14510,2450,5.92244898
A44,A44,10-Oct,10507,2450,4.288571429
A44,A44,10-Sep,12211,2450,4.984081633
A44,A44,10-Aug,11370,2450,4.640816327
A44,A44,10-Jul,14326,2450,5.847346939
A44,A44,10-Jun,13395,2450,5.467346939
A44,A44,10-May,13374,2450,5.45877551
A44,A44,10-Apr,12498,2450,5.10122449
A44,A44,10-Mar,11138,2450,4.546122449
A44,A44,10-Feb,10364,2450,4.230204082
A44,A44,10-Jan,13593,2450,5.548163265
A44,A44,9-Dec,10701,2450,4.367755102
A44,A44,9-Nov,10762,2450,4.392653061
A44,A44,9-Oct,10382,2450,4.23755102
A44,A44,9-Sep,13380,2450,5.46122449
A44,A44,9-Aug,13336,2450,5.443265306
A44,A44,9-Jul,10823,2450,4.41755102
A44,A44,9-Jun,13148,2450,5.366530612
A44,A44,9-May,13093,2450,5.344081633
A44,A44,9-Apr,11660,2450,4.759183673
A44,A44,9-Mar,9555,2450,3.9
A44,A44,9-Feb,10489,2450,4.28122449
A44,A44,9-Jan,14338,2450,5.852244898
A45,A45,13-Jun,10591,2035,5.204422604
A45,A45,13-May,12738,2573,4.950641275
A45,A45,13-Apr,10178,2059,4.943176299
A45,A45,13-Mar,11958,2788,4.289096126
A45,A45,13-Feb,10786,2044,5.276908023
A45,A45,13-Jan,14155,3155,4.486529319
A45,A45,12-Dec,12958,2567,5.047915855
A45,A45,12-Nov,11072,2174,5.092916283
A45,A45,12-Oct,13814,2604,5.304915515
A45,A45,12-Sep,10720,2177,4.924207625
A45,A45,12-Aug,14956,3401,4.397530138
A45,A45,12-Jul,9176,1781,5.152161707
A45,A45,12-Jun,14687,2924,5.022913817
A45,A45,12-May,10148,2114,4.80037843
A45,A45,12-Apr,12650,2427,5.212196127
A45,A45,12-Mar,14208,2579,5.509112059
A45,A45,12-Feb,11629,2742,4.241064916
A45,A45,12-Jan,9272,2104,4.406844106
A45,A45,11-Dec,13327,2567,5.19166342
A45,A45,11-Nov,9913,2107,4.704793545
A45,A45,11-Oct,9577,1815,5.276584022
A45,A45,11-Sep,12779,2831,4.513952667
A45,A45,11-Aug,9922,2176,4.559742647
A45,A45,11-Jul,10337,2312,4.471020761
A45,A45,11-Jun,10810,2171,4.979272225
A45,A45,11-May,10129,2171,4.665591893
A45,A45,11-Apr,12674,2171,5.837862736
A45,A45,11-Mar,10558,2171,4.863196684
A45,A45,11-Feb,14549,2171,6.701520037
A45,A45,11-Jan,13725,2171,6.321971442
